x_value,y_value
4.641972202386288,-8.690521223535054
4.792717763024861,-8.559151459235522
4.943488279486943,-8.427826802730666
5.101264001956987,-8.29049199428954
5.251121373330791,-8.158118495454268
5.406593162998557,-8.020243128779143
5.556627495352456,-7.888042089168583
5.70669582568129,-7.755887432850897
5.856790382947073,-7.6237809938113985
6.006206090688004,-7.482621645384853
6.155214197097647,-7.349302126811811
6.286479988583766,-7.231886514036043
6.287700866564336,-7.2308372258164635
6.286898764655673,-7.232117248992866
6.286369237114514,-7.234321171715015
6.286326005237187,-7.235752329525714
6.279322778720001,-7.23152234639461
6.280057041262921,-7.232747966034947
6.281102827039572,-7.233714096196484
6.282367339407992,-7.234330774740382
6.1214091692887305,-7.109263992866942
6.1227808050892385,-7.1090550728121205
6.060823902150719,-7.24133267603276
6.059551883930802,-7.241686973757579
6.058280037348956,-7.241678561532426
6.063048540923999,-7.18685784610032
6.061924927902696,-7.186166860745888
6.061006356866352,-7.18516764336217
6.1756833379741725,-7.225643677465498
6.170610170105767,-7.217826279185648
6.172102145893243,-7.177968360143582
6.179077006612208,-6.977830479657766
6.186159534263654,-6.77799112729423
6.180973768407237,-6.579789943778263
6.1846664967767735,-6.379851822390777
6.188285371951911,-6.17990884541997
6.193826900845421,-5.978062589288899
6.197979962925096,-5.7761329568290884
6.198374885981664,-5.5756392945224516
6.199486694309709,-5.377673402727259
6.199483123805204,-5.175806969332753
6.199051690976943,-4.975832366910422
6.19855355693599,-4.775858349864908
6.198706324380753,-4.576741808873423
6.200311662661489,-4.3867047084465
6.199884554544941,-4.178736546635772
6.199449269101429,-3.9887680386787463
6.3200874500480255,-3.778697984433124
6.328569285244787,-3.5789035859368017
6.336977381044422,-3.3931036554688685
6.34551360424082,-3.2125564103429927
6.345192545924586,-3.2127993648180997
6.345567916386793,-3.2142637690796008
6.346301415509961,-3.215533376696154
6.269542846910611,-3.2129774486020315
6.27086433673142,-3.2137100058354298
6.2724367558701415,-3.214041409301142
6.2284427446673725,-3.1860826216545073
6.229753089404785,-3.1855249103127017
6.193704464949144,-3.280215718547756
6.193495762859804,-3.2802039055450836
6.192451088513428,-3.280967981783011
6.191279749386053,-3.2814086977693115
6.20915699089848,-3.2912847358887682
6.207886998909807,-3.2910141016006
6.206672353957748,-3.2903740756717026
6.219467853535587,-3.2684068633156826
6.028360252621009,-2.751863974344177
6.0279528986168485,-2.750570358334949
5.997404649680037,-2.791661243007388
6.000104585957107,-2.609879337637828
6.002635050812,-2.3943374356850895
6.008626061923312,-2.205793853081241
6.013128215696639,-1.9919398845068421
6.018305515889473,-1.794031356440233
6.023483438834663,-1.594124659688055
6.028110947548637,-1.414210581441729
6.028110947548637,-1.414210581441729
6.031243397980377,-1.006900824124291
6.035265093257332,-0.8373357465252307
6.03543696603801,-0.8300945164254994
6.045205961037621,-0.4078297908523329
6.0497373973977,-0.20790745923611714
6.051059999714328,-0.006382498211736531
6.053007550871921,0.19557690421463636
6.054860085580254,0.39353712652956063
6.058058919320447,0.556488973637593
6.062304875946469,0.7974901188762883
6.065739243802004,0.997435536611791
6.068013678314135,1.2035870475281647
6.06854907456601,1.2339430443586197
6.068726187310037,1.2326305180360748
6.076745481551432,1.2352705304714338
6.077659727465456,1.2342781072388884
6.07885629523126,1.2335512170352154
6.080214111613465,1.2332134176860479
7.758698348460638,-2.9580846552997873
8.003128852991626,-3.633955339593443
8.004479213200554,-3.633468431099748
8.007505718404753,-1.3848660089597518
8.006306693781426,-1.3854849671587721
8.00506088367426,-1.3857367282357616
7.99892883063626,-1.0219153834139654
7.995024692813379,-1.1383373296777455
7.993868284334152,-1.13749744763799
7.994073703871149,-2.1072167768339343
7.993575525439122,-2.105946181378468
8.010183537512313,-3.9395376908231823
8.066704321666812,-4.37765412650626
8.10489240821767,-4.200774185082806
8.148005557320875,-4.015213139699626
8.192226340583613,-3.814047871404427
8.235955178126275,-3.6148223111372997
8.278342973350874,-3.42143954264476
8.316210394518826,-3.231327838171097
8.35801146973805,-3.031682907519927
8.398543146885716,-2.837905353814794
8.439048551652704,-2.644123832113621
8.481002510561517,-2.4364376068498057
8.52211608792501,-2.2386948851054673
8.564604414346606,-2.0283656860830996
8.599534174039142,-1.8579266094585103
8.643277979589048,-1.6443919470953015
8.680516375048228,-1.4641911830499783
8.721582655910142,-1.2603187677094931
8.760199449832458,-1.0728531880964924
8.800425509694591,-0.8769692620719369
8.839819222846856,-0.6847887470316301
8.881088432431623,-0.4831967513029878
8.895939706893573,-0.44395479285073947
8.895844227293058,-0.44549397486292897
8.896120213524243,-0.4467755520597896
8.800535450613879,-0.4277859415796672
8.801540829061842,-0.4287091090285875
8.80280024792332,-0.429314054544339
8.804216461138115,-0.42961115206189815
8.834110028904085,-0.4368406792733439
8.786457334312082,-0.6093839053978036
8.78687886839686,-0.6089986098806093
8.79888756735375,0.15864642656501893
8.797644981016377,0.1583512987399307
8.796458796538447,0.1584269793757076
8.771860370419791,-1.2028223712027843
8.770753449752602,-1.2020467505278307
8.857736773101909,1.1256340308931652
8.857173804162272,1.126863200146457
8.824908240210924,1.1092252557597941
8.878055165396507,1.1209833751979272
8.912164794410616,1.2643201806620352
8.95754809111665,1.4590804463086036
9.002932925759708,1.6538318419301081
9.052451007024882,1.8520033014952841
9.099190755888877,2.046435941012638
9.14557894556555,2.244370706881883
9.192107588853236,2.4388581203361186
9.238709659073333,2.627350669988407
9.285790759231201,2.8217009767781853
9.332827758741516,3.016057855420728
9.37983010365622,3.2104250328029247
9.430251111668015,3.40117870150708
9.476295524291508,3.5957810913877033
9.522281960155006,3.790396019576681
9.56822061602571,3.985021378854107
9.60642559148993,4.180871942409264
9.649417947693683,4.376164337256307
9.6893453800749,4.570673998201941
9.731196012820725,4.766219935085339
9.772976942174349,4.961781111570525
9.789220369421473,5.030926225634197
9.789110477904684,5.0294075476038245
9.787890905551711,5.033358744275304
9.788512311696746,5.032175456867181
9.789453895451556,5.031246955978357
9.74603007093838,5.733434328983623
9.718800063735573,5.743807368619587
9.588560847923372,5.765965913203404
9.589899314430184,5.766556938242882
9.635162137355866,6.009551018847232
9.634014384792248,6.008888222945159
9.632792087962628,6.00858480169532
9.631577151940284,6.008632119615283
9.53609214328032,6.2334180229944405
9.534919090101567,6.234079338592855
9.59126170497047,5.816079485564716
9.590607685876257,5.817267580831775
9.637626554466292,5.824060235893324
9.63576043110088,5.891551164911741
9.634192644447936,6.094425375663357
9.626195539410368,6.294226505560862
9.618249895861725,6.494016513323817
9.610839798848087,6.69374130152311
9.602031622999856,6.89549419879676
9.593446628761287,7.0932659795494
9.580520421138926,7.292537260331848
9.569339521318112,7.492190990008716
9.55821277174711,7.691836853640433
9.549692727717042,7.888075455743509
9.538694124066355,8.08771382437896
9.5277427488264,8.28736393090379
9.516320045961619,8.485773431494746
9.505659181830328,8.685457572778898
9.495055561576814,8.88513956822537
9.48725139313261,9.084376461570466
9.479541653638368,9.28416931482353
9.471878499443507,9.483966530695694
9.462202304408967,9.680559814881256
9.455864573951589,9.831714994384505
9.455885304993728,9.830302280912171
9.456326862255771,9.828987525694242
9.45138057690777,9.830473662402792
9.45254536034272,9.829609427147659
9.455639527173155,9.832294003073939
9.457101610027868,9.83220284222863
9.461630862310532,9.830251577995396
9.462923372800377,9.830937133898841
9.463973584177536,9.831947012971014
9.463380293737098,9.831501499484082
9.467544406884604,9.660438481101234
9.4583918481969,9.67860549254274
9.376943098810424,9.75075544302888
9.29034828642015,9.79881154713996
9.091948149413794,9.773995543769812
8.851619569881608,9.769860811750803
8.655449794079068,9.743389151119288
8.45727812301025,9.716700217998277
8.451012656563801,9.652547235685258
8.252207947776505,9.631045853759975
8.053408574603493,9.609599248936199
7.645881657063569,9.576220406998154
7.447868593930182,9.548506550479024
7.2498383746059885,9.520841349951956
7.108311364569969,9.426809749407816
6.911655286468071,9.404044918318348
6.713014875784919,9.38110714429284
6.555378845628735,9.3200103395811
6.354477170027034,9.299539316345525
6.157545989779918,9.279520944702462
6.085987158031922,9.235646987808385
5.886797930925603,9.218021485807098
5.716505438136783,9.202799794928064
5.9233305794891224,9.220642310802887
5.924691213438714,9.221228307798262
5.925831185594769,9.222149854305986
5.592048843300301,9.17287404223871
5.593884028337986,9.145915530778133
5.593933687589517,9.14736529387008
5.596822386340786,9.152082978044016
5.596085515940979,9.153346590300176
5.43180542916454,9.194423735568927
5.432062430499165,9.194059954853598
5.432901068050731,9.193119455206979
5.433440377695117,9.192022481570156
5.645450430142737,9.21668820461299
5.645298702882249,9.215351570268147
5.644782076598518,9.214102638371791
5.643937211501027,9.21303888969187
5.7226807485087,9.24806408617428
5.721394559900252,9.247643538559645
5.710387173844204,9.309767363961539
5.579561489197045,9.323397244679732
5.382036729349484,9.310305623841254
5.2840990610729985,9.305077256262052
5.611772538939494,9.331153603080981
5.412369640958945,9.316386377224394
5.31754847048267,9.30769759335984
5.394217770953757,9.308806839773636
5.194805537790086,9.293958119219493
4.9954015114975965,9.279163625139388
5.486268291988958,9.312420321527805
5.88478026704748,9.297253658467564
5.685266155734865,9.28401295145663
5.485736408525465,9.270824561927707
5.2861998112368,9.257693510801486
5.822325516474594,9.291902210177335
5.622886069579627,9.27765252019585
5.423449346132404,9.263451741622674
5.825981824935111,9.294257672831844
5.626615164345114,9.278880374477012
5.4349702956533035,9.264142055562031
5.932632605643208,9.267676496400853
5.9339967310381585,9.26810000384608
5.935115937863788,9.26885373937276
5.756001670020634,9.212283248882294
5.754474059145134,9.212139288593557
5.754673402525754,9.213544804008263
5.754872052195966,9.21408220384652
5.754279799334641,9.215377559366008
5.753349909021177,9.216445092544287
5.108455452785457,9.15300051712864
5.109271703186439,9.15200461618369
4.996330264808871,9.146436254630942
4.996480344431915,9.144940698604412
4.996287689034661,9.143613161743993
4.995731442398545,9.142375878165819
4.989851254095248,9.138734404311746
4.988729203097254,9.137979169353953
4.987446268072493,9.137565756744076
5.740878062611376,9.210507618791212
5.715616853000688,9.24834276990992
5.515873694467137,9.238887699326161
5.5845047509441805,9.254965669397189
5.38483033476448,9.244015517752564
5.185159416228962,9.233011863702824
5.106421236542379,9.223287406031778
5.384313363953272,9.21893555344544
5.1845564013824195,9.209782765065386
4.984800730937208,9.200575788557634
5.770060589263522,9.23880349005083
5.570326167168105,9.229019638105749
5.370594334426836,9.219180998598057
5.170868829309315,9.209303096262703
5.766536302298913,9.212788033258436
5.750106770063638,9.208321778609184
5.550319504068873,9.199763212302692
5.350532923936459,9.191139360729377
5.150746870036389,9.18244593204994
5.533056996840145,9.201292212945411
5.333306149645298,9.191958349346287
5.318653678107433,9.19081490524296
6.061701819598664,9.202062911908722
6.062845534167758,9.20272892957508
5.877698144738012,9.174594529042595
5.879713062367076,9.177216326149775
5.879930746737026,9.178607225773856
5.882877230054289,9.185098241136226
5.882391624090486,9.186434837516304
5.30694913096877,9.133754814079719
5.306638566050504,9.133909799148096
5.3074831770962305,9.132911833033493
5.304842812312925,9.130091603082327
5.304985993975922,9.128891664842124
5.299318856295473,9.11525158962633
5.298762408792845,9.114009785587903
5.295805828033637,9.114304422112225
5.294701088270809,9.113555727895163
5.293421268386414,9.113136215400234
5.745749046753716,9.21159387917655
5.847238320321612,9.206382057206124
5.647327551359885,9.201480222099953
5.447420884901726,9.196544452085355
5.574023367102468,9.242949036814808
5.374097313687475,9.238560208948838
5.464961310305618,9.242217405073218
5.265043302855503,9.237643636603384
5.1673462637012975,9.22559622390396
5.351966517789659,9.192867366744103
5.5072668586495555,9.196449743107438
5.307345969008615,9.191902686373668
5.107424214774371,9.187284498565786
4.907506297307114,9.182619700844928
5.261906354246152,9.187138033294746
5.061984396544526,9.182911460386157
5.328635776918161,9.241489363225247
5.12871249193874,9.237156502338632
5.334142107559671,9.245655676276943
5.134222403967723,9.241008259920244
4.932306364466783,9.236276912847536
5.36206690551424,9.24056102998973
5.363560435252488,9.240878868290112
5.364805728591852,9.241531942506183
5.789196303704594,9.18617030408065
5.794201422006378,9.174956800802974
5.7931637731478896,9.180789225507286
5.793117858524317,9.182220339278214
5.794763390374323,9.1809913329508
5.793949351495026,9.18216787261308
5.793545249264837,9.18239282921401
4.588956874208343,9.11067454922241
4.5879292193022,9.111405399051105
4.583409873852709,9.111512158093984
4.583264924693289,9.11016383461906
4.575186200315279,9.114342068862126
4.574351425236411,9.113283754365254
4.723078464913374,9.113787870835777
5.08348655022915,9.116456792134148
5.082130749100638,9.116390051276412
5.045017816986769,9.18915862519115
4.845115820368457,9.185934796471214
4.461249584718236,9.193084259633217
4.261295693665389,9.191099906829898
4.061353281703229,9.189169112527274
3.864258558600034,9.189009608994416
3.66432108074906,9.187411820755937
3.466054874602433,9.18490394781013
3.2660958974069043,9.183270323463578
3.0665346695474316,9.180180479137086
2.86458890063418,9.177874850862962
2.6652685428669187,9.176223541957848
2.465333270284942,9.174616649967502
2.2653928385532183,9.173057890491183
2.066751898707553,9.173541176935124
1.86678525750599,9.172784019036696
1.6605481240549143,9.17244043643319
1.4605959752217021,9.171516792543901
1.2665116280856967,9.168883835069874
1.0665772016545958,9.167172848053834
1.0094942077273998,9.166623009264077
1.0095333477040604,9.166617259604152
1.0095725254190189,9.166611529991343
1.0096117146772592,9.166605814159894
1.0096509155941717,9.166600111910139
1.0096901280532098,9.166594423104883
1.0097293519157589,9.166588747606571
1.009768587043002,9.166583085278873
1.0098078333084732,9.166577435691206
1.0098470906143877,9.166571797701096
1.00988635875596,9.16656617115827
1.0099256368908005,9.166560556549609
1.009964924724411,9.16655495390091
1.010004222140859,9.166549363090581
1.0100435290256708,9.166543783998453
