x_value,y_value
0.3795564665407861,-13.083672285926315
0.3793305512587727,-13.085079486455756
0.3795015883269691,-13.086493681968776
0.38005969644346654,-13.087798169387481
0.3809705627523844,-13.088907312063355
0.3814366086494335,-13.089171031013347
0.38048360650467017,-13.088294709878962
0.3798232898496275,-13.08722675714984
0.3795139398413869,-13.086043591950682
0.37953141138300195,-13.084704829377747
0.37992012501092637,-13.083411103427126
0.3806525812226224,-13.082271503766766
0.38167567023660137,-13.081370268027982
0.5055688483814599,-12.984842834953072
0.6614953486180277,-12.862881988474719
0.8206098540927385,-12.738491709203693
0.9781769118639982,-12.615382433891611
1.1357647506381952,-12.492320406383636
1.293379228349399,-12.369301189481636
1.4510277957571265,-12.246313757865247
1.6087184445707514,-12.12335846489314
1.7664501212649506,-12.000443506737797
1.9226368135647933,-11.878804830954923
2.0820021135471496,-11.754758853951502
2.239812872255286,-11.631986712960018
2.397651849258968,-11.509252474054646
2.555529609963372,-11.386549891395735
2.7134500537845625,-11.263883924215268
2.871407545676111,-11.141259932192714
3.029393620725209,-11.018685293147524
3.1874021137632242,-10.896159376433692
3.345434174172837,-10.773675673253017
3.5034995252092664,-10.651226316648831
3.551431186017577,-10.613456061213894
3.550437257993593,-10.614613919807562
3.5498009208136976,-10.615905177904292
3.5495157313374555,-10.617316711825454
3.5496185803446907,-10.618754742140442
3.5501110651833265,-10.620086988053178
3.550964321704983,-10.621235973658136
3.552099397423038,-10.622088878521268
3.551880253698324,-10.621911821782534
3.5508808636833935,-10.621113886675412
3.550157758273232,-10.620113001295989
3.5497507020962566,-10.618912925465567
3.5496760710992294,-10.617565890223853
3.5499767937203117,-10.616240441860628
3.550630211819865,-10.61505422549254
3.551584531521145,-10.614095646224822
3.628078071207524,-10.556995542545861
3.7879103228285365,-10.436666673023703
3.9477741753028317,-10.316569076225102
4.107679393145329,-10.196507546306728
4.267623347220657,-10.07648551492554
4.427597983926478,-9.956512339407332
4.587595156032204,-9.836589410248495
4.7476148165241145,-9.716711455581802
4.907664267476818,-9.596871287860358
5.067751942266819,-9.477065655782821
5.22788117531569,-9.35729541977853
5.388046943014291,-9.237570147535045
5.548237899241238,-9.117894830446563
5.708450547561505,-8.99826736558401
5.867084511537941,-8.879878105033862
6.02895806849772,-8.759132472053128
6.189269405907903,-8.639616393149957
6.349621158762149,-8.52014106626004
6.510004066733997,-8.400711763636117
6.6704106430313415,-8.281332749189405
6.768964650425803,-8.20733071690017
6.767810058899335,-8.208399190702778
6.767025517510696,-8.209665897036645
6.766623131857686,-8.211066766587688
6.766621739891017,-8.212519205092434
6.767023600034281,-8.213923366666155
6.767798320187352,-8.215164871832863
6.7688819896557675,-8.216143490020228
6.770184022731233,-8.216782696023019
6.771616728967455,-8.217049608538815
6.773053325172298,-8.216909401530485
6.772680167639234,-8.216947974585027
6.77137882804425,-8.216999710100884
6.770120006044709,-8.21671673214576
6.769076081448712,-8.21611658934703
6.7681300533663284,-8.215162925907405
6.767477744089935,-8.213976215936603
6.767179171526168,-8.2126572524612
6.767253598835665,-8.211320680038416
6.786766878403982,-8.11768187274889
6.827100914472039,-7.921648361528278
6.867614565826852,-7.725848078202056
6.908180638701317,-7.530047696576537
6.948801255854034,-7.33424891285782
6.989477340684995,-7.138462913596261
7.030204007962038,-6.942698681939387
7.070975851476702,-6.7469557343716575
7.111792896828911,-6.551223661424749
7.152659066007709,-6.355493834147668
7.193578017802171,-6.159761799622367
7.234553395169435,-5.9640358371958335
7.275582466912922,-5.768327261761801
7.316660065395319,-5.5726413957005
7.357371453391307,-5.378930956397452
7.398952362200858,-5.1813136482465705
7.44017180215224,-4.9856518986861795
7.481447079716463,-4.789991413066462
7.522776601976007,-4.594341410030357
7.564157795123163,-4.398711768162762
7.589262367137337,-4.278418086163839
7.589107755974723,-4.279972044692093
7.589356267930155,-4.281439432750556
7.5899799074863825,-4.282754739288867
7.5909413581034695,-4.283846864570566
7.592171722068926,-4.284634818830563
7.5935735397540505,-4.285053991221754
7.5950159232285905,-4.285073862526673
7.596414611487595,-4.284697690406598
7.597670796058377,-4.283937964641966
7.596668164423331,-4.284411600103859
7.595458715154349,-4.28482908519669
7.594241006031131,-4.284901086777219
7.592995791486239,-4.284603506763175
7.591814014243324,-4.283946580565108
7.590853682697645,-4.282983840112109
7.5901996324046275,-4.281798861330138
7.589898705661822,-4.2804811140852905
7.589972769638583,-4.279128045553989
7.607093645286686,-4.2074363567767685
7.653152386786636,-4.012615832752031
7.699169130085326,-3.8180073605663805
7.745146845152571,-3.62339272006616
7.791082025665492,-3.428771242177841
7.836980721048935,-3.234140909919716
7.882822645864776,-3.0394956566596325
7.928586399852858,-2.844828308614386
7.974289524394473,-2.650145795197949
8.019943006338675,-2.4554525930044275
8.065096539386264,-2.262700594548708
8.11113446631716,-2.0660489596985756
8.15666542023864,-1.8713325561475578
8.202129105528526,-1.676596275237125
8.247527993574773,-1.4818431521592135
8.292860927773946,-1.287073722976714
8.33769406562283,-1.0942450882412833
8.382955986848115,-0.8994650745381697
8.42862034525986,-0.702727218016514
8.473783178976852,-0.5079226094144651
8.506201605697374,-0.36651439900027494
8.505936523735231,-0.3679173761029315
8.50602114718062,-0.369350941032034
8.506497887317158,-0.3706218722685337
8.507327077093514,-0.3717161978261545
8.508466916791493,-0.37255854252658427
8.509791387325171,-0.3730239361026022
8.51119635251575,-0.37317272062024326
8.512587703688938,-0.37291693757469413
8.513857256518287,-0.37227178873811595
8.513081692041146,-0.3726222509001459
8.511880238537572,-0.37306142963766575
8.510655522430689,-0.37315830102364744
8.509407196747722,-0.3728842155848106
8.50821140537143,-0.3722492442708516
8.507237191698295,-0.37130841924738334
8.506567083634248,-0.37014962226737047
8.506236280937236,-0.3688249262285653
8.506300900012564,-0.36746697367624404
8.518906146200758,-0.317349924065893
8.567428099927408,-0.12305715886996918
8.615751546356917,0.07099159909782071
8.663542145216029,0.2631113510270353
8.712254519163139,0.4591191089805034
8.760454944535155,0.6531918872119548
8.808608247017991,0.8472766724568159
8.856691112036305,1.0413822823442505
8.904710842131296,1.2355061573352126
8.952184664016494,1.4277057192671336
9.000569843332807,1.6237961302416897
9.048448577796112,1.8179495288523304
9.096283288523429,2.012112325587671
9.144540857552759,2.2082330474997542
9.191781844104046,2.4004875100457976
9.239422725435794,2.5947052803801123
9.287009552138164,2.7889346376867636
9.334563581389407,2.9831699322002208
9.382547676276534,3.179355535859141
9.429547266160998,3.371665190522011
9.470339021831585,3.538909225739538
9.470013406042938,3.5386520508327455
9.469998984887424,3.537220178449779
9.47041439359136,3.5358786514819123
9.4711415581887,3.5348334932639336
9.472210417264334,3.5339886243260366
9.473500673733382,3.53345820571293
9.474908347569107,3.5332478531014213
9.47632770720779,3.5334367437851117
9.477639112936876,3.534019982456257
9.477125748708314,3.533827182912159
9.475932194951938,3.5333715770231477
9.474712385501595,3.5332578786910576
9.473482011543435,3.5335089176979717
9.472281967742477,3.534120769396942
9.471285158265566,3.5350531714931135
9.470592865967236,3.536212927075029
9.470246704398631,3.5375245148582266
9.470300965965498,3.5388799374488316
9.47711266578593,3.56379365624072
9.529826888001779,3.756851812527914
9.58230789855377,3.9497879124293944
9.634832339112519,4.142706885299081
9.687403770133324,4.33562125995137
9.740028746359181,4.52853388926822
9.792709565361909,4.72143888788806
9.845443700322521,4.914325152206401
9.897697701368068,5.10525690803841
9.951050659081124,5.300024231216341
10.003920249318481,5.492851460703
10.0568400212501,5.685674942601884
10.109283390234362,5.876569013845873
10.162841970656249,6.071305833848935
10.215921856414884,6.2640927679575515
10.268514979984728,6.454925734250292
10.321682657840828,6.647669307275434
10.375429804432702,6.842332145155232
10.428695702369263,7.035066160373409
10.481484190050224,7.22586794006439
10.533314603904426,7.413030306870495
10.532938730219866,7.4130115312087
10.532849048172704,7.411592042036726
10.53314339404902,7.410275647394211
10.533815690800076,7.409132948878862
10.534809773990569,7.408240809494737
10.536062081053172,7.407651739304755
10.537500932937165,7.407404230556423
10.538955248991813,7.4075631477294355
10.540306918180967,7.408114652057007
10.540044694239926,7.40811911544733
10.538834248695498,7.407657637102653
10.537585954663497,7.407543742467215
10.536373100285347,7.407797152985565
10.535182982918773,7.40841204912246
10.534202577577656,7.409336024052729
10.533512373920072,7.410499467756325
10.5331690010215,7.4118110272369355
10.533229041797405,7.413162568340035
10.547949341567028,7.557429965229425
10.567089537278013,7.756434430020644
10.586289281687256,7.9554726017877355
10.605543839918736,8.154512097018149
10.624661344172507,8.35155068299146
10.644215515656086,8.552551811019084
10.663623903054699,8.7515501632728
10.683079968149437,8.950545801477471
10.70239161201584,9.147557246336918
10.721952841303045,9.346564953818547
10.741767291156576,9.547557413888404
10.761438629949351,9.746545244437728
10.781159061826301,9.94551719459661
10.80092665509336,10.144479523952176
10.82074306281956,10.343443335693879
10.84061288858017,10.542414187370115
10.860539615825093,10.74138687336054
10.880520611187793,10.940350929211515
10.900553791738997,11.139298542737784
10.920433468501109,11.336240494344969
10.927459985652934,11.410704440451479
10.927496550991517,11.409190162751887
10.927882690186362,11.407894063808042
10.9286306590069,11.406790689645899
10.929763014490163,11.405893616705947
10.931088011382068,11.40535592191359
10.932534696512164,11.40519798566344
10.933978103185208,11.405439641358365
10.935300207538555,11.406069641307948
10.935957754232469,11.406792731258783
10.934898397543218,11.405993588766496
10.933715745695805,11.40554000850575
10.932505931454115,11.405440873080252
10.829080351277911,11.410913504848674
10.629292419049083,11.421144290718093
10.429593748333117,11.43146041136361
10.23190691974574,11.441726049862705
10.030238408863987,11.452247312450881
9.83056927500346,11.462712101632022
9.6308936754125,11.473227242654527
9.431208391521347,11.483795383499855
9.231522408261412,11.494421098615549
9.033843911093788,11.50499592927153
8.832186903990214,11.515835547410138
8.632535922253256,11.52661652687816
8.43288396676374,11.537445354227728
8.233221974362738,11.548325074347863
8.033553990540602,11.55926139296736
7.833890174417014,11.57025316070571
7.6342396453555414,11.58129898081757
7.4366001974429645,11.592283303948209
7.234972061515738,11.603537073494119
7.0353348365269515,11.614728683547614
6.920520850470025,11.620775023397977
6.922082607560625,11.620880206517581
6.923483313330917,11.62136019314018
6.924686639834648,11.622195040454876
6.92561280942847,11.623327082963863
6.926189382483912,11.62466181150051
6.926375645781033,11.626101885874288
6.926155789377235,11.627545788262688
6.925552020238766,11.628862865789895
6.924595299845137,11.62998125844327
6.925313222622178,11.628969123406634
6.925878932439065,11.627842834889897
6.926107074750744,11.626651779785943
6.9259813288885015,11.625342130633282
6.925489839097668,11.624086318987436
6.924678305131713,11.623021110397426
6.9235765337741455,11.622198095259462
6.922302858656965,11.621718060935047
6.920954807925272,11.62161828577422
6.83758970508484,11.628746023037653
6.640136021184443,11.645070401614378
6.438859229722473,11.661759141146996
6.239583151042128,11.678339438866242
6.040323719274863,11.694971301505417
5.8410774552723765,11.711651406508318
5.64183589477455,11.72837840379168
5.442587292603448,11.745154707368782
5.243331796485158,11.761986383586482
5.046069663962721,11.778706636923358
4.844836690336279,11.795819846746886
4.645612028136206,11.812814830880116
4.4463985982427445,11.829856443393513
4.247183585284616,11.84694547225213
4.04796173407008,11.864087272164534
3.848734850253303,11.88128359069559
3.649514131213606,11.89853712509454
3.450309091863903,11.915844074786785
3.2511196453659092,11.933199335657958
3.051935999709862,11.950601633556802
2.917228634850208,11.961957409116925
2.9187339135298043,11.961893131655737
2.920102632936834,11.96220081091017
2.9212780630210693,11.962871848162099
2.922193267132557,11.96385774318487
2.922810196358291,11.965092996945815
2.9231183990694616,11.96647905633121
2.9230525795362015,11.967886144129249
2.922579068642538,11.969239096690984
2.9217516891834947,11.970381499695783
2.9222674851778923,11.969565520893909
2.922839619472674,11.968435560074981
2.9230779110119127,11.967247179850032
2.9229537694292977,11.965952452498998
2.922465606274769,11.96469730312654
2.9216431771286557,11.963613968589469
2.9205534751078575,11.962798706949183
2.9192897167405443,11.962320211554461
2.917944323940342,11.962227493990467
2.856843524195875,11.969261481067978
2.6577690145746264,11.99143462748892
2.4590322157087763,12.013592035484317
2.2602920347153765,12.035715976018295
2.061543459012667,12.057777185171522
1.8627841964014198,12.079780464939907
1.66401550711654,12.101712146466582
1.465241332231377,12.123586005875243
1.2664681079808418,12.145430857923447
1.0676926684582961,12.1672414796605
0.8689125818006185,12.1890057169074
0.6701241372239123,12.210718824382969
0.4713238826873908,12.232353377864126
0.274503305833085,12.253709369309066
0.07370585550468976,12.27545911361614
-0.1251053359677164,12.296952187578677
-0.32391791560737204,12.318413604456829
-0.5207478839245616,12.339617897329221
-0.7215663175597,12.361172792327416
-0.9204060051974772,12.382452788517906
-1.0765131575967541,12.398883166591487
-1.075242958421107,12.398674305000895
-1.0738666339959144,12.398894586648415
-1.0726839992717838,12.39947822172314
-1.0717479365450224,12.400381692354689
-1.0710926961008034,12.401578863141468
-1.0707842476374678,12.402939706136205
-1.0707850520702005,12.404370228189356
-1.0711892969946537,12.405728139865973
-1.0719653827116327,12.406921560399061
-1.0717745901782,12.406448051466327
-1.0711805917563963,12.405307569605885
-1.0709287788421835,12.404117710497507
-1.071040725028594,12.402850686380258
-1.0715094243584806,12.401600907783662
-1.0723261419651184,12.400496424071067
-1.0734001195122909,12.39967697130816
-1.0746561342644494,12.399190055835897
-1.0760005405113926,12.3990848170882
-1.1174833338153847,12.40460360006525
-1.3159996063752486,12.430132406426262
-1.5143321509576388,12.455564384873393
-1.7126680053737504,12.481052582001995
-1.9109972044447574,12.50659781396432
-2.1093095904426407,12.532196530622441
-2.307603258831176,12.557842773270108
-2.5058876261589775,12.58353508867042
-2.7041720187532867,12.60927624118161
-2.902462745233853,12.635069933316737
-3.100753442269982,12.660920732018013
-3.2970502091171543,12.686568609964135
-3.4972928308961677,12.712784616946925
-3.69553782295034,12.738788981333503
-3.893776051426911,12.76483987392024
-4.092019074918148,12.790940261671441
-4.290266391677709,12.817096241391774
-4.488509333156318,12.8433094327074
-4.686736786821377,12.869577035669337
-4.884945458904326,12.895894265982605
-5.061503798544271,12.919360419796075
-5.061372382482139,12.919054817579287
-5.059975341742843,12.919189067989716
-5.058779614108646,12.919682627898348
-5.057771622490977,12.920539129991507
-5.057058639141301,12.921674235476932
-5.056667383352671,12.92303375018009
-5.056648237863247,12.924487569322102
-5.0570301096427075,12.925889188473558
-5.0577787040159095,12.927126150121488
-5.0577098598002515,12.926779911816025
-5.0571111270680875,12.925635863212886
-5.056851226654788,12.924429204766636
-5.056959744471425,12.923173809471619
-5.057430439003863,12.921910167320041
-5.058233243398415,12.920823087496771
-5.059302825741337,12.920003173889276
-5.060555371294357,12.919509636755778
-5.061903852695624,12.919390798942048
-5.079908534574318,12.922270742001881
-5.277171606969588,12.952656964959738
-5.474913342401045,12.982279365934717
-5.672660443850734,13.011955039293616
-5.870406317541033,13.04168777363397
-6.068139601248557,13.07147620453821
-6.265852764467204,13.101314195359308
-6.463550031113883,13.131198954562691
-6.661239695729279,13.161130165772942
-6.858933145745893,13.191111026657019
-7.056629811359198,13.221147546734802
-7.252344515330942,13.250940343912044
-7.45001837288497,13.281086440922055
-7.649650182617249,13.311583646404166
-7.847290922158695,13.341825062913637
-8.042953787796348,13.371809989504499
-8.24257355767284,13.402455092223155
-8.440217603467307,13.432852333003678
-8.637851425831933,13.463306027406949
-8.83546604228153,13.493811736985322
-9.030714763666728,13.523999876772208
-9.032285265985593,13.524176069628558
-9.032247362620511,13.524163975364486
-9.032209030454755,13.5241517718121
-9.032171043690713,13.524139700467314
-9.0321330380525,13.524127646216067
-9.032095398942259,13.524115725034951
-9.032056985744918,13.524103575734381
-9.032018939409756,13.524091559243049
-9.031980879839237,13.524079555079746
-9.031942807194557,13.524067562924563
-9.03190472162604,13.524055581598729
-9.031866623283388,13.524043610817788
-9.031828512319715,13.524031650474411
-9.031790770181594,13.524019819911656
-9.031752253131245,13.524007760676469
-9.031714105202225,13.5239958310129
-9.031675945243869,13.523983911368827
-9.031638155175862,13.523972120690905
-9.031599589808648,13.52396010173295
-9.031561394611709,13.523948211540887
-9.031523188668961,13.523936330963966
-9.03148497296205,13.523924459914406
-9.03144674761739,13.523912598295125
-9.031408512752373,13.523900746009415
-9.031370268482693,13.523888902961538
-9.031332014922466,13.523877069056834
-9.031294134856504,13.523865362405685
-9.03125548037836,13.523853428303314
-9.031217199614693,13.523841621270323
-9.031178910000829,13.523829823011909
-9.03114061164296,13.52381803343854
-9.031102687758297,13.52380637022899
-9.03106398911295,13.523794479993075
-9.031025665145885,13.523782715946572
-9.030987716209086,13.523771077752254
