x_value,y_value
10.91461353584386,11.278533198709896
10.927282907104548,11.403895437996805
10.927478411039571,11.410753368758135
10.927568199455305,11.408877046844289
10.927827367339017,11.408052605626647
10.928229520402212,11.407314081049735
10.928768099167344,11.406664879380376
10.929471277460532,11.406087924872413
10.931118053724706,11.405352660180082
10.93202524231478,11.405212018048791
10.932947110262988,11.405224620653977
10.93383940905808,11.405394533984275
10.9347030827652,11.405722231085296
10.936167825011193,11.406773466397315
10.93558697459169,11.406445657331105
10.934900373451212,11.405987031306667
10.934187508987751,11.405674674590731
10.933421086922317,11.40547655145768
10.930426436073487,11.405586022319698
10.809053739149963,11.411948881369947
10.685210916566172,11.418274936766254
10.563428623539739,11.424545879043775
10.439592460433763,11.430946290811784
10.19597579036515,11.44359351889082
10.072199838684377,11.450052889991719
9.950367971120412,11.456422040991411
9.828587036167233,11.462819033995025
9.706761080418964,11.469225031902845
9.463159293258578,11.482104100078555
9.341372987705975,11.48858218174968
9.221557236688046,11.494954860001602
9.09976858404989,11.501472921992528
8.977963576928287,11.507989812509575
8.73637010745204,11.52099560544358
8.616571872520288,11.527484989772383
8.496777301772624,11.533970239856309
8.376977908070053,11.540496349149953
8.257188041075619,11.547018014656615
8.015607315250897,11.560251501881973
7.7780219576249685,11.573338904044535
7.658218907108189,11.579977131242686
7.538444574035967,11.586611916905476
7.300867663603098,11.59984890407624
7.183061548748388,11.606449253665176
7.0632942882536165,11.613158913140303
6.945488773138401,11.619795873417573
6.920599151601355,11.620774911729104
6.922434613576313,11.620962100167606
6.92325884890534,11.621250841615911
6.924020102120473,11.621666341168165
6.924701799645512,11.62219933948442
6.925286932479169,11.622836617652457
6.926100740813032,11.624332863460381
6.926315419786742,11.625162666364405
6.926390953674267,11.626003883427876
6.926326990930157,11.626864175080463
6.926126947750102,11.627690048450553
6.925334544786754,11.629205357210346
6.924773316125256,11.629838491790373
6.924864295439618,11.629546533297802
6.925345614116332,11.62895299153269
6.9257094938988475,11.628314456523936
6.92610466286219,11.62695194088536
6.9261242284661675,11.626220137891945
6.926026477758211,11.625467655662307
6.9258034150123535,11.62471798129625
6.925461117825876,11.624011452501211
6.924467792137891,11.622815109365273
6.923843379865343,11.622351783399722
6.923140219267802,11.621987609182224
6.92240299703841,11.621746006823955
6.921638941058206,11.621625185651475
6.905333053730696,11.623002290338952
6.791586215666281,11.632589967418852
6.678004728718418,11.641948942494063
6.564433400349307,11.651363475006804
6.450832206859117,11.660778558234398
6.2256580688518515,11.679510721860225
6.112102526881022,11.688987890367743
5.998498102392253,11.698475049810426
5.884947803619173,11.707983792888033
5.7733364249971695,11.717340490941462
5.5481820916562,11.736271005391572
5.436631566363607,11.745671568543994
5.323033319467956,11.75526758043566
5.211483510961535,11.764698652813676
5.099883986731128,11.774162069049687
4.8767413601196274,11.793121824787471
4.765185281807918,11.802614528568293
4.653605081961458,11.812146810529047
4.542044154303107,11.82167194382198
4.430475597210003,11.831235793691869
4.207350789173872,11.85038879237191
4.097768623860564,11.859809534459052
3.9862247630054646,11.869434194322732
3.876636395384226,11.87888900223467
3.765102177912276,11.888542151558926
3.5439834097037726,11.907714489431456
3.4343923083515984,11.917241724337961
3.324860574493615,11.926777279926533
3.213281916090622,11.93651372108554
3.103748858860285,11.946077432557392
2.9173207869318354,11.962109785134649
2.917802298084629,11.961880428491984
2.918666176851397,11.961899570679801
2.9194497070433414,11.962012352079446
2.9201619972484423,11.96222955430644
2.9214348039298144,11.962997784748714
2.9219548518829614,11.9635268332614
2.9223831959270106,11.964125233127731
2.9227217356904998,11.964805689165885
2.92295773992541,11.965525494925995
2.923161678149563,11.967063369548391
2.9230867479158884,11.967829786499937
2.922888431564726,11.96858831280407
2.922580321958973,11.969290519980392
2.9221688841072235,11.969933457225153
2.9220034150628704,11.969948390721793
2.9224254167410666,11.969371279354455
2.922740283023274,11.968763748706868
2.922962830730844,11.968118953471219
2.923085414343466,11.96747102486064
2.9230065047852163,11.966110169576554
2.9228133462398445,11.965424503725213
2.9225130107269197,11.9647586673159
2.9221225997809404,11.964153283345516
2.9216356391735583,11.963599977224586
2.920455084200764,11.962749929241438
2.9197939212199397,11.962471359607015
2.9190863194643932,11.962291583115634
2.9183736854539832,11.962221026659966
2.9176574163441416,11.962279836835355
2.7990154057577428,11.975825450605008
2.6915802222860346,11.987684378851096
2.5862546787226823,11.99946614714695
2.48290856891596,12.010966003957055
2.377571328702836,12.022691682232207
2.166893825830323,12.046081413587626
2.061566972814456,12.057794260464172
1.9562132133363808,12.069417261707375
1.8528707388714092,12.080898662961266
1.747516803939947,12.09249504350798
1.5388156529245305,12.11551546059294
1.4334655149279771,12.127120720089936
1.3301087202536221,12.138491656766794
1.2267365638841832,12.149820492575653
1.1213950150244425,12.161408960957393
0.9146585099937052,12.184037951585259
0.8112786599859325,12.195289729072645
0.7059267512545566,12.206826038096935
0.6025506316261832,12.218071066965175
0.4991743627883713,12.229329258099234
0.2924172259430959,12.251775750113461
0.18905055969713772,12.263028440339026
0.08565822227615287,12.274184219956874
-0.01572388625255473,12.285198527059707
-0.1191163758762844,12.296328462430827
-0.3258827965505699,12.318644851653644
-0.42728617082400655,12.329559426119607
-0.5306663805461689,12.340700265525898
-0.6320809779860551,12.351554042013321
-0.7354600087722986,12.362683633072374
-0.9402628124929109,12.384608796521555
-1.0416752351643632,12.395419326910785
-1.076566186701312,12.398782109479539
-1.0757822944570163,12.398697379665249
-1.0749983050669134,12.398703559402628
-1.0736275846689147,12.398987222073185
-1.0730154122344766,12.399272053592448
-1.0724609894678026,12.399646453931005
-1.0719712574182778,12.400104693379426
-1.0715533113604294,12.400640391655559
-1.0709689298350409,12.401898826089782
-1.0708219927190432,12.402591726061035
-1.070721832469748,12.403316069421205
-1.070722350179284,12.404033484184769
-1.0708287845646485,12.404753312795815
-1.0713401793469055,12.40608877178231
-1.07174140943561,12.406696351635166
-1.0722266493179422,12.407198916856265
-1.0719202988044556,12.406690221588585
-1.0715409930960955,12.406145372650832
-1.0710458370588638,12.404966527370608
-1.070920948701053,12.404347863804094
-1.0709030474218626,12.403757596748422
-1.0709681865673966,12.403117150816465
-1.071125571334435,12.402467732591395
-1.0717105331134615,12.401245012169678
-1.0721264718849208,12.400703634168439
-1.072611165868541,12.400228604113815
-1.07315612174181,12.39982726844476
-1.0737510168025814,12.399506504956035
-1.075043951379472,12.399128639358395
-1.0757179653682205,12.399082473611973
-1.0763959881038718,12.399149730841133
-1.0795540606119696,12.399625104650559
-1.1770906124256628,12.412383201569094
-1.3735100972451153,12.437526681550732
-1.472673268227343,12.45023461941756
-1.5698418004445205,12.462721136278658
-1.6690264828074914,12.475462844046866
-1.7661756763040917,12.487963560659336
-1.9625163401949433,12.513259625352454
-2.0596933183308974,12.525812221245134
-2.156873357584006,12.538356378057363
-2.2560034636139337,12.551182387734215
-2.353198244981784,12.563761312552984
-2.5475202688191487,12.588957601103635
-2.6446771462864422,12.601560889368509
-2.8390093650508934,12.626831755764313
-2.9361394858876726,12.639481497803853
-3.1304587666512047,12.664818614446721
-3.2276161296825423,12.677519506460794
-3.324777292859568,12.690212049105995
-3.4199217812843026,12.702669487864432
-3.5170977709219797,12.715397947705398
-3.7093965361156602,12.74062938106522
-3.806538798718291,12.753380915970645
-3.903666410410686,12.766163219035224
-3.998848424171828,12.778686772147827
-4.0939767935676565,12.791219627170474
-4.286278861147264,12.816590568313847
-4.383407670590241,12.829436943973215
-4.478576015047623,12.84201721392173
-4.5736971752552975,12.854614270966234
-4.6708526444164455,12.8674941999964
-4.861126492639863,12.892751298209411
-4.956279972339344,12.905389146665964
-5.051395769452161,12.918049003825006
-5.062438413463502,12.919148862744164
-5.061660306599,12.919091118862818
-5.060267362248111,12.919141254687526
-5.059644746820566,12.919294581035462
-5.059063598885634,12.919532557779734
-5.058526445811,12.919853409502725
-5.05803980078592,12.920253447634222
-5.057261737647916,12.921248852668594
-5.056978096021472,12.921836160643618
-5.0567709594267,12.922470650808133
-5.0566336784105985,12.923145756766205
-5.056585590877939,12.923845012077429
-5.056764777714616,12.925212104302386
-5.056986135605631,12.925860765271125
-5.057298956827797,12.92648932716873
-5.057684557352479,12.927059721024769
-5.058166001947387,12.92754581578011
-5.057451894859122,12.926439824037475
-5.057181132550361,12.92589706822202
-5.056984086321466,12.925324660301776
-5.05685451529104,12.92472449886166
-5.056824813579149,12.924189325662027
-5.056989529883927,12.922990964863141
-5.0571934898706745,12.922389278419516
-5.0574755492028425,12.921817020156908
-5.057830022419658,12.921287407137443
-5.0582502022844515,12.920810134957303
-5.059258141909043,12.920041958331046
-5.059828379064238,12.91976399676034
-5.06043041855416,12.919563150503937
-5.061041927481722,12.919444083881006
-5.061679918034595,12.919405928937461
-5.062947452139778,12.919586921604369
-5.128978183811737,12.930088451365313
-5.22179982612004,12.944395277412093
-5.312761355160268,12.958019259949227
-5.405704079586625,12.971931434229653
-5.589614459983604,12.999522439869327
-5.680549354963086,13.013173681022383
-5.773496718557017,13.027153738688453
-5.864458395060967,13.040825834753607
-5.955391593662423,13.054522487425244
-6.139277693653737,13.082233693357376
-6.230233753703117,13.095970555049762
-6.321193607851582,13.109698688608864
-6.41211513995063,13.12344661840839
-6.5050635336610485,13.137510714662234
-6.686929769452117,13.165059293138029
-6.777887159442523,13.17884397063557
-6.86879835344206,13.19264308968284
-6.9597585913130855,13.206464556298116
-7.0506834998010754,13.220275992626028
-7.230585961533376,13.24766164063834
-7.32148859711226,13.261511149709186
-7.412434361614691,13.275388787986186
-7.503360538881746,13.289255138515296
-7.592291371005808,13.30284711940048
-7.774138773127238,13.330649478322453
-7.863090758693717,13.34427840337306
-7.954019584788499,13.358200575766881
-8.0449121441193,13.372143674870165
-8.133877032980175,13.38579955465626
-8.313707079247596,13.413432193260126
-8.404636894772487,13.427412343160775
-8.493542026192515,13.441099861555937
-8.582493280130496,13.45481193946793
-8.673394067704274,13.468817459102128
-8.851258653440036,13.49628219030627
-8.940157825324864,13.510017220578515
-9.030020511681881,13.523925663695344
-9.032287810697968,13.524213071664482
-9.032270875905748,13.524207515374114
-9.032236774548403,13.52419663
-9.032219704185717,13.52419119070384
-9.0322026258845,13.524185753329668
-9.032185540256078,13.52418031801064
-9.032168447870752,13.524174884751494
-9.032134248722175,13.52416402924804
-9.03211714484766,13.524158606071104
-9.032100038190208,13.524153185471006
-9.032082928765151,13.524147767435734
-9.032066196888255,13.5241424722698
-9.032031964458566,13.524131648803973
-9.032015224655368,13.524126361002908
-9.031998101739449,13.52412095550286
-9.031980976145727,13.524115552497411
-9.031964228545652,13.524110271959696
-9.031930344990789,13.524099597985506
-9.031913208947188,13.524094204357873
-9.03189645118207,13.524088932668125
-9.031879309992707,13.524083543284409
-9.031862547223136,13.524078275725493
-9.03182863322247,13.524067627081767
-9.031811863073758,13.524062365626246
-9.031794709287112,13.524056986661789
-9.031777934266033,13.524051729244304
-9.03176115685531,13.52404647380964
-9.031727213475305,13.524035849523859
-9.031710428917565,13.524030600028825
-9.031693642020352,13.524025352481074
-9.031676852795957,13.524020106871903
-9.0316600612566,13.524014863192631
-9.031626471281383,13.52400438158909
-9.031609672869596,13.523999143647675
-9.031592872190911,13.523993907601787
-9.0315760692572,13.523988673442936
-9.031559264080217,13.523983441162658
-9.031525647183189,13.523972982202075
-9.031509217885354,13.523967874273932
-9.031492404640929,13.52396264938246
-9.03147558951525,13.523957426329325
-9.031458772518453,13.523952205106227
-9.031425515261043,13.523941886678447
-9.031408692752805,13.523936670854932
-9.031392250804759,13.523931575309408
-9.031375424684766,13.523926363031778
-9.031358596752703,13.523921152535415
-9.031325318045688,13.523910855174712
-9.031308867369868,13.523905768215576
-9.031292414999688,13.52390068292743
-9.031275578271565,13.523895481098824
-9.031259122500273,13.52389039916903
-9.031225823173571,13.52388012216019
-9.03120936238657,13.523875045192987
-9.031192517091194,13.523869851840837
-9.03117605299136,13.523864778157856
